Title,Review
악의 적 (15세 개정판),전문직물 좋아해서 기대됩니다
악의 적 (15세 개정판),둘의 관계가 흥미롭고 재미있습니다 
악의 적 (15세 개정판),긴장감 있는 전개 마음에 들어요    
악의 적 (15세 개정판),좋아하는 작가님인데 등장인물이 입체적이네요 
악의 적 (15세 개정판),설정이 독특해서 초반부터 재미있어요
악의 적 (15세 개정판),남주인공 매력 있고 문체도 좋아서 잘 읽고 있어요
악의 적 (15세 개정판),사건들도 흥미롭고 감정선도 좋다
악의 적 (15세 개정판),사건도 로맨스도 흥미로운 스토리에요
악의 적 (15세 개정판),소재가 신선하고 남주도 여주도 매력 있어서 재미있어요
악의 적 (15세 개정판),고통스러운데 재미는 있음
악의 적 (15세 개정판),작가님이 설정을 디테일하게 하셔서 현실감 있고 재밌네요
악의 적 (15세 개정판),사이비 종교 묘사가 실감나서 더 환멸나요    
악의 적 (15세 개정판),이거 분위기 흐름이 맘에 들어요
악의 적 (15세 개정판),몰입력 장난아님 재밌게 보겠습니다 
악의 적 (15세 개정판),스토리가 탄탄하고 흥미로워서 재미있게 읽었어요
악의 적 (15세 개정판),수영과 시언이 얽힌 사건이  둘을 연결하는 계기가 되었네요  재밌습니다  
악의 적 (15세 개정판),동료가 연인이 되어가는 과거가 얽힌 이둘의 상황과 벌어질 흥미로운 감정변화를 기대합니다 
악의 적 (15세 개정판),형사와 범죄심리분석관이란 직업 만으로도 흥미로운데 사이비 종교를 소재로 해서 더 흥미진진 합니다 흔한 캐릭터 설정이 아니라 두사람이 더 매력적으로 느껴져요 이런 전문직물이라면 영상으로 만들어져도 볼거리가 많겠어요 불행한 여주의 과거 서사와 복수하게 될 앞으로의 전개도 기대됩니다 역시 추리물은 긴장감도 있고 몰입해서 보게 되네요
악의 적 (15세 개정판),전개 속도감이 딱 좋아요
악의 적 (15세 개정판),스토리 좋고 재미있어요 
악의 적 (15세 개정판),여주가 숨기고 있는 과거의 어두운 비밀이 어떤 내용일지 궁금하네요 사건물로서도 재미있고 여주와 남주 사이의 팽팽하게 날이 선 듯 서로를 의식하는 긴장감이 흥미로워서 재미있습니다 여주와 남주 둘 다 능력있고 매력적인 캐릭터라서 더 케미가 좋은 것 같아요
악의 적 (15세 개정판),여주 한수영이 너무 멋있어요
악의 적 (15세 개정판),즐겁게 보고 있습니다    캐릭터들이 매력적이예요  사이비놈들 얼른 쓸어버리고 둘이 얼른 행복해지면 좋겠어요    스토리도 흥미진진합니다 
악의 적 (15세 개정판),남주와 여주의 티키타카 너무 재밌어요
악의 적 (15세 개정판),캐릭터가 매력있어요 
몰락 가문의 아씨를 원하면,아   처음부터 끝까지 지루할 틈 없이 너무 재밌게 잘 봤어요  흥미롭고 짠한 느낌이      외전까지 너무 잘 봤습니다 
몰락 가문의 아씨를 원하면,분위기가 신비롭고 저는 느리게 전개된다는 것도 알고봐서 그런지 점차 가까워지는 과정이 감질맛 나고 좋았어요  무영과 동백나무의 서사는 장면이 그려져서 아름다우면서도 너무 마음 아프고 애절해요 
몰락 가문의 아씨를 원하면,무영이 유설이를 행복하게 해 줄 사람일 것 같아요  유설이의 설움을 다 보상받을 수 있길
몰락 가문의 아씨를 원하면,표지에 다정함이 느껴져서 좋고 눈길이 가네요     미리보기 보고 관심을 가졌고 좋아하는 소재이고 재미있게 읽고 있어요    
몰락 가문의 아씨를 원하면,무영이 의뭉스러워서 정말 너무 매력적이에요   긴장이 확 살고 작품 분위기가 잘 느껴져서 맘에 들어요 유설아 행복해지자  
몰락 가문의 아씨를 원하면,동양풍 스토리 술술 잘 읽혀요
몰락 가문의 아씨를 원하면,유설이 캐릭터가 기대했던것보다 더 좋아요
몰락 가문의 아씨를 원하면,스토리가 잼나요  동양풍인것도 매력적이구요 
몰락 가문의 아씨를 원하면,스토리가 나쁘지 않습니다
몰락 가문의 아씨를 원하면,스토리가 탄탄해서 재밌게 보고 있어요
몰락 가문의 아씨를 원하면,읽다가 포기한 몇 안되는 작품중 하나   
몰락 가문의 아씨를 원하면,재미가 없어요      까지 왔는데 하차합니다
몰락 가문의 아씨를 원하면,제가 배드아일랜드부터 로즈님 믿고 죄다 지르는중인데  이 작품은 실패입니다 지루하고 매력 도 없는 여주에 스토리 진부하고 하 로즈님은 제가 믿고보는 작가분이라 신간나올때마다 보긴하는데  이건 하차합니다 
몰락 가문의 아씨를 원하면,  화부터 그렇지 전생부터였어  무영의 존재가 궁금해 참고 참고      화에 비밀이 풀리네요
몰락 가문의 아씨를 원하면,현재까지 흥미로워 다음편 기대되네요 작가님의 책은 처음이라 기대됩니다
몰락 가문의 아씨를 원하면,표지는 진짜 이쁨      그런데 읽어도 읽어도 내용이 앞으로 나아가질 않고 질질 끌기만해서 하차했어요 
몰락 가문의 아씨를 원하면,대체 정체도 모르고 있는 이상황은 뭔가요 
몰락 가문의 아씨를 원하면,내용을 알수가없고 지루함
몰락 가문의 아씨를 원하면,로즈라인 로즈라인 로즈라인
몰락 가문의 아씨를 원하면,서사가 많이 반복되요
몰락 가문의 아씨를 원하면,역시 로즈라인작가님 소설 좋아요
몰락 가문의 아씨를 원하면,제목부터 흥미롭네요  남주 넘 매력있고 스토리도 제취향이예요  오랜만에 넘 재밌는 글 읽었습니다  정말 너무 재밌습니다 
몰락 가문의 아씨를 원하면,초반의 지루함을 넘기면 긴장감 있는 후반부가 있긴 하네요     현재   화인데 스토리가 산으로 가는 기분 
몰락 가문의 아씨를 원하면,우선 표지가 넘 예쁘고 스토리 정말 탄탄하고 필력이 정말 좋네요  남주도 이야기도 정말 넘 매력있고 좋아요  재밌게 보고 있습니다 
몰락 가문의 아씨를 원하면,작가님 전작 안 본 게 없는데 이번엔 바빠서 이제야 입문하네요  
몰락 가문의 아씨를 원하면,아 젠장    반액 포인트백으로 봤었는데 전액 포백이라니    나머지라도 구매하러 갑니다  
몰락 가문의 아씨를 원하면,로즈라인작가님 작품   제로백 행사로 읽어봅니다 기대되요  
몰락 가문의 아씨를 원하면,소재가 탄탄해서 마음에 들어요 남주여주도 매력있게 느껴집니다
몰락 가문의 아씨를 원하면,좋아하는 작가님이심 소재도 너무 좋아서 몰입됩니다 재미납니다 
몰락 가문의 아씨를 원하면,아 너무 재미있어요 
몰락 가문의 아씨를 원하면,내용이 너무 좋네여   
몰락 가문의 아씨를 원하면,로즈라인은 믿보입니다
몰락 가문의 아씨를 원하면,제로백으로 읽기 시작했습니다  기대만땅   
몰락 가문의 아씨를 원하면,제로백으로 구입했는데 기대되네요
몰락 가문의 아씨를 원하면,시대물 좋아하는데 취향이에요   읽을수록 긴장감있고 흥미로워요  
몰락 가문의 아씨를 원하면,반복적인 서사가 많네요   전개가 느리고 지루하게 느껴져 하차 고민중  
몰락 가문의 아씨를 원하면,남주의 정체와 여주 집안이 나중에라도 역적이 아니라고 밝혀져 신분이 복권되는 지 궁금하고 남주와 어떤 서사를 쓸 지 기대됩니다 
몰락 가문의 아씨를 원하면,작가님 다른 소설도 읽어보았고 이번 작품도 가대됩니다 
몰락 가문의 아씨를 원하면,원래 서양풍을 더 좋아하는데  동양풍도 재밌네요  여주와 남주의 캐미가 좋아요
몰락 가문의 아씨를 원하면,동양풍 분위기에 계략남 남주가 미스테리한 분위기라 더 흥미롭고 기대됩니다 재밌게 읽고 있어요
몰락 가문의 아씨를 원하면,남주의 소유욕과 계략적인 접근으로 혼약자에게 버려진 예비 세자빈 여주의 상황 전개가 흥미진진해 기대됩니다
몰락 가문의 아씨를 원하면,이번달 기대작이었는데 작가님 이번 작품은 기대이하였어요 너무지루하네요
몰락 가문의 아씨를 원하면,오랜만에 동양물 보니 재밌네요
몰락 가문의 아씨를 원하면,동양물 잘 안 읽는데 재밌게 읽었어요
몰락 가문의 아씨를 원하면,너무 재밌게 보고있습니다
몰락 가문의 아씨를 원하면,동양풍이 땡겼는데 보기 딱이네요 재밌어요  
몰락 가문의 아씨를 원하면,두근두근하면서 보게돼요
몰락 가문의 아씨를 원하면,재밌게 잘 봤습니다
몰락 가문의 아씨를 원하면,남주 여주 캐릭터도 마음에 들고 동양풍 좋아해서 재밌게 보고 있어요
몰락 가문의 아씨를 원하면,완결 나면 봐야하는데 너무 일찍 깠어요   
비서 수업 (15세 이용가),행복만 가득하길   완결 축하드립니다 화이팅
비서 수업 (15세 이용가),여주 빚이 장난 아니네요 남주 여주에 진심인게 보여 좋습니다
비서 수업 (15세 이용가),처음부터 전개가 굉장히 빠르네요 둘 사이의 과거 이야기도 조금 더 풀렸으면 좋겠어요 여주에게 그런 가족과는 절연을 하라고 말하고 싶지만 어쩐지 여기에는 계략남 키워드도 관련되어 있을 것 같아서 어떻게 해도 결국 남주와 엮이게 되는 전개였을 것 같아요 클리셰적인 자극적인 재미가 제대로네요
비서 수업 (15세 이용가),민성이가 무대뽀적인 면이 많네요  은진이가 휘둘리겠어요 
비서 수업 (15세 이용가),진짜 무섭다   여주를 가지기 위해서 물불 가리지 않는 남주예요  진짜 지옥이라  가야한다면 갈 기세임 
비서 수업 (15세 이용가),비서랍시고 온갖 것을 다 알려주는 남주가 나옵니다  
비서 수업 (15세 이용가),애증이 맛있는 이유
비서 수업 (15세 이용가),상황과 캐릭터 설정이 흥미로운 스토리가 전개 될수록 궁금하고 흥미진진합니다
비서 수업 (15세 이용가),나중에 니가 복종하게 생겼는디
비서 수업 (15세 이용가),  우 남주 진짜 집착 장난 아니네요       자기 욕망 채우기 쩔어        
비서 수업 (15세 이용가),집착남주 장난 아니네요 전체적으로 볼만 합니다
비서 수업 (15세 이용가),즐겁게 보고 있습니다    캐릭터들이 매력적이예요  어서 민성이놈 후회하는 모습이 보고싶어요  스토리도 흥미진진합니다 
비서 수업 (15세 이용가),스토리도 재밌고 좋아요  앞으로가 기대됩니다
비서 수업 (15세 이용가),민성이 자기 욕망 잘 채우네
비서 수업 (15세 이용가),누가누구의 덪에걸릴지는 지켜봐야할듯  은진도 만만치가않아요 
비서 수업 (15세 이용가),남주캐디가 지인짜 취향이 아닌데 계속 보게 되는 매직    도파민 쫙쫙 뽑아내는 필력때문에 홀려서 보게되요  분명 아는맛인데 희안하네 존잼이라는말
비서 수업 (15세 이용가),맛있는 키워드 총집합  넘 좋아용
비서 수업 (15세 이용가),재밌을거 같아요 기대됩니다
비서 수업 (15세 이용가),스토리가 탄탄해서 기대됩니다  
비서 수업 (15세 이용가),너무 재미있어요   
비서 수업 (15세 이용가),남주여주의 케미가 좋고 재밌어요
비서 수업 (15세 이용가),재회물 좋아해서 기대되요
비서 수업 (15세 이용가),계략남주 매력에 푹빠져서 읽었어요
비서 수업 (15세 이용가),많이 본 클리셰지만 무난하게 읽었어요
비서 수업 (15세 이용가),여주의 처지가 너무 안쓰러워요
비서 수업 (15세 이용가),은진이   여기저기서 가만두질 않네요   얼른 은진이가 갑이된 모습 보고 싶어요  
비서 수업 (15세 이용가),작가님 신작 재미있네요
비서 수업 (15세 이용가),은진이가 새장 안에 갇힌 새가 됐네  민성이가 만든 새장에 은진이가 꼼짝없이 갇혔어  무능한 오빠와 가스라이팅하는 엄마 때문에 빚을 대신 지게 되다니   민성이도 자신만 생각하여 은진이에게 못된 짓을 차곡차곡 적립하네   불쌍한 은진이 고만 괴롭히자  성실히 사는 애를 왜케 힘들게 하니   집착도 적정선을 지켜야쥐  민성이 개과천선하자  
비서 수업 (15세 이용가),사내연애와 계략남 키워드가 같이 있어서 더 재밌어요
비서 수업 (15세 이용가),원래 이런 류는 철벽녀가 맛이쥬   재미씀니다
비서 수업 (15세 이용가),재밌어요 둘이 발리 행복해졌음 좋겠어요
비서 수업 (15세 이용가),주인공들 얼굴 합이 굿굿  
비서 수업 (15세 이용가),이야기가 흡입력 있어요 재밌어요
비서 수업 (15세 이용가),작가님 넘 재밌어요 응원합니다
비서 수업 (15세 이용가),                                                                                                                                                                                              
